起始城市	到达城市	公司			航班号	起飞时间戳		到达时间戳		价格	最大折扣	满载	当前人数		
南宁	珠海	中国国际航空公司		CA4914	201712111510	201712111610	3363	0.1	240	230	
南阳	北京	中国南方航空(集团)公司	CZ3171	201712061120	201712061405	2736	0.4	220	214	
南阳	北京	中国南方航空(集团)公司	CZ3179	201711142040	201711142305	3731	0.1	110	107	
南阳	广州	中国南方航空(集团)公司	CZ3384	201712150820	201712151020	2121	0.3	180	172	
南阳	广州	中国南方航空(集团)公司	CZ3222	201712121640	201712121845	2342	0.3	170	163	
南阳	上海	中国南方航空(集团)公司	CZ3149	201712011040	201712011240	3610	0.3	250	241	
南阳	深圳	中国南方航空(集团)公司	CZ3919	201711111100	201711111310	2630	0	230	222	
南阳	郑州	中国南方航空(集团)公司	CZ3171	201711291120	201711291200	2662	0.3	240	233	
南阳	郑州	中国南方航空(集团)公司	CZ3179	201711282040	201711282110	2041	0.37	260	250	
南通	北京	中国国际航空公司		CA1514	201712021810	201712022000	3370	0.49	300	290	
南通	成都	四川航空股份有限公司		3U8986	201712181300	201712181655	3062	0.3	230	225	
南通	广州	中国南方航空(集团)公司	CZ3267	201711141310	201711141515	2858	0	110	105	
南通	青岛	四川航空股份有限公司		3U3202	201711071640	201711071750	1418	0	130	123	
南通	厦门	四川航空股份有限公司		3U3211	201711251205	201711251400	1683	0.4	200	195	
南通	沈阳	四川航空股份有限公司		3U3212	201712131640	201712131845	2641	0.4	260	255	
南通	武汉	四川航空股份有限公司		3U8986	201712181300	201712181420	1654	0.2	180	175	
满洲里	北京	上海航空公司		FM2936	201712301920	201712302135	2700	0.5	110	101	
漠河	哈尔滨	中国南方航空(集团)公司	CZ6280	201712011720	201712011900	2114	0.28	140	132	
攀枝花	成都	中国国际航空公司		CA4462	201711240930	201711241030	2587	0.1	190	185	
攀枝花	成都	中国国际航空公司		CA4464	201712171345	201712171445	2111	0	270	264	
上海	北京	中国南方航空(集团)公司	CZ5101	201712200800	201712200955	1947	0.3	230	223	
上海	北京	中国国际航空公司		CA3101	201712200830	201712201050	3096	0.5	170	165	
上海	北京	中国南方航空(集团)公司	CZ5155	201712150845	201712151055	1634	0.1	210	205	
上海	北京	中国国际航空公司		CA1590	201711250855	201711251115	3200	0.46	150	142	
上海	北京	中国南方航空(集团)公司	CZ5103	201711020900	201711021055	3140	0.2	120	113	
上海	北京	中国南方航空(集团)公司	CZ5105	201711081000	201711081210	1933	0.3	190	187	
上海	北京	中国国际航空公司		CA1832	201711121055	201711121315	2646	0.2	220	216	
上海	北京	中国南方航空(集团)公司	CZ5107	201712241100	201712241310	2706	0.1	280	272	
上海	北京	中国国际航空公司		CA3103	201711301130	201711301350	2557	0.43	180	177	
上海	北京	中国国际航空公司		CA1502	201711221150	201711221415	2366	0.4	120	112	
上海	北京	中国南方航空(集团)公司	CZ5109	201711161200	201711161410	2623	0.1	210	200	
上海	北京	中国南方航空(集团)公司	CZ3908	201711241205	201711241400	1622	0.4	110	102	
上海	北京	中国国际航空公司		CA1520	201712271255	201712271515	1997	0.5	160	154	
上海	北京	中国南方航空(集团)公司	CZ5111	201711251300	201711251520	3328	0.5	300	292	
上海	北京	中国国际航空公司		CA3107	201712101330	201712101550	1504	0.1	150	142	
上海	北京	中国南方航空(集团)公司	CZ5113	201711061400	201711061610	2530	0.2	220	210	
上海	北京	中国国际航空公司		CA1558	201712011455	201712011715	3158	0.45	250	246	
上海	北京	中国南方航空(集团)公司	CZ5115	201712151500	201712151710	1078	0.01	160	154	
上海	北京	中国国际航空公司		CA3105	201712081530	201712081800	3549	0.5	210	206	
上海	北京	中国南方航空(集团)公司	CZ5117	201710311600	201710311810	1952	0.2	220	216	
上海	北京	中国国际航空公司		CA1518	201711201655	201711201915	1995	0.5	260	250	
上海	北京	中国南方航空(集团)公司	CZ5119	201712171700	201712171920	3428	0.2	230	226	
上海	北京	中国南方航空(集团)公司	CZ5137	201711201715	201711201920	3474	0.2	290	284	
上海	北京	中国国际航空公司		CA3115	201712031730	201712032000	2161	0.2	190	187	
上海	北京	中国南方航空(集团)公司	CZ5121	201712151800	201712152010	2827	0.05	120	117	
上海	北京	中国国际航空公司		CA1516	201712201855	201712202115	3856	0.1	180	171	
上海	北京	中国南方航空(集团)公司	CZ5123	201712091900	201712092110	2335	0.5	220	213	
上海	北京	中国国际航空公司		CA3109	201712061930	201712062200	2108	0.3	240	233	
上海	北京	中国南方航空(集团)公司	CZ5125	201711172000	201711172210	1914	0.2	300	297	
上海	北京	中国国际航空公司		CA3111	201712032030	201712032235	3197	0.4	170	162	
上海	北京	中国国际航空公司		CA1856	201711032100	201711032315	2195	0.3	210	202	
上海	北京	中国南方航空(集团)公司	CZ5127	201712302100	201712302310	2391	0.5	160	153	
上海	北京	中国国际航空公司		CA933	201711200930	201711201150	2708	0.3	200	197	
上海	北京	中国南方航空(集团)公司	CZ5129	201711170940	201711171155	2393	0.3	240	233	
上海	北京	中国国际航空公司		CA985	201711241110	201711241330	2289	0.3	170	160	
上海	北京	中国国际航空公司		CA1884	201711011600	201711011815	1767	0.1	220	217	
上海	北京	中国国际航空公司		CA156	201712301905	201712302135	1485	0.1	190	180	
上海	北京	中国国际航空公司		CA178	201711022000	201711022215	3564	0	130	123	
上海	北京	中国国际航空公司		CA176	201712132030	201712132245	3633	0.13	290	281	
上海	成都	上海航空公司		FM5407	201711100905	201711101220	3841	0.2	140	135	
上海	成都	中国南方航空(集团)公司	CZ5407	201712110905	201712111220	3317	0.3	150	140	
上海	成都	四川航空股份有限公司		3U8962	201711171105	201711171425	2752	0.2	180	171	
上海	成都	上海航空公司		FM5405	201712101225	201712101540	1319	0.3	230	220	
上海	成都	中国南方航空(集团)公司	CZ5405	201711121225	201711121540	2114	0.1	110	106	
上海	成都	中国国际航空公司		CA4504	201712291310	201712291625	3533	0.1	120	110	
上海	成都	上海航空公司		FM5413	201711211405	201711211735	2530	0.46	260	253	
上海	成都	中国南方航空(集团)公司	CZ5413	201712011405	201712011735	3098	0	210	206	
上海	成都	中国国际航空公司		CA1949	201711301520	201711301835	3132	0.3	190	183	
上海	成都	上海航空公司		FM5403	201711141730	201711142045	3180	0.35	230	220	
上海	成都	中国南方航空(集团)公司	CZ5403	201712181730	201712182045	2536	0.4	220	210	
上海	成都	四川航空股份有限公司		3U8964	201712021830	201712022200	3584	0.5	100	93	
上海	成都	中国国际航空公司		CA4591	201712031835	201712032205	2190	0.46	280	277	
上海	成都	中国国际航空公司		CA4502	201711301945	201711302310	1455	0.4	300	297	
上海	成都	上海航空公司		FM5411	201712022050	201712020005	2415	0.1	200	197	
上海	成都	中国南方航空(集团)公司	CZ5411	201712192050	201712190005	2791	0.4	250	240	
上海	成都	四川航空股份有限公司		3U8966	201712012105	201712010025	1515	0	290	287	
上海	重庆	上海航空公司		FM5419	201712210855	201712211155	1317	0.5	220	212	
上海	重庆	中国南方航空(集团)公司	CZ5419	201711070855	201711071155	2118	0.4	280	272	
上海	重庆	四川航空股份有限公司		3U8972	201712251040	201712251330	1590	0.27	230	226	
上海	重庆	上海航空公司		FM5421	201711051045	201711051335	2886	0.2	100	94	
上海	重庆	中国南方航空(集团)公司	CZ5421	201712061045	201712061335	3349	0.4	140	136	
上海	重庆	中国南方航空(集团)公司	CZ8102	201711291140	201711291415	2524	0.3	170	167	
上海	重庆	中国国际航空公司		CA158	201712261220	201712261515	2215	0.2	100	94	
上海	重庆	上海航空公司		FM5423	201711161615	201711161905	1680	0.3	240	231	
上海	重庆	中国南方航空(集团)公司	CZ5527	201712301615	201712301905	2977	0.2	120	114	
上海	重庆	四川航空股份有限公司		3U8974	201712111725	201712112015	2747	0.4	150	140	
上海	重庆	中国国际航空公司		CA406	201712271735	201712272030	2774	0.07	120	116	
上海	重庆	中国国际航空公司		CA4542	201711201910	201711202200	3488	0.3	260	256	
上海	重庆	四川航空股份有限公司		3U8976	201712292025	201712292325	2338	0.1	150	143	
上海	重庆	上海航空公司		FM5427	201712012100	201712012355	2135	0.5	150	141	
上海	重庆	中国南方航空(集团)公司	CZ5427	201711262100	201711262355	2333	0.3	130	123	
上海	大连	中国国际航空公司		CA3133	201712080815	201712081000	1678	0	300	296	
上海	大连	中国南方航空(集团)公司	CZ6522	201711201050	201711201235	2560	0.36	270	261	
上海	大连	中国南方航空(集团)公司	CZ6534	201712041305	201712041450	2227	0.1	240	235	
上海	大连	中国南方航空(集团)公司	CZ6524	201712141515	201712141700	2730	0.3	260	255	
上海	大连	中国南方航空(集团)公司	CZ6536	201711021850	201711022030	1914	0.1	280	274	
上海	大同	上海航空公司		FM5247	201712261700	201712261930	2406	0.3	110	101	
上海	丹东	中国南方航空(集团)公司	CZ6755	201711221310	201711221520	2864	0.3	240	231	
上海	鄂尔多斯	中国南方航空(集团)公司	CZ3592	201712181105	201712181450	3399	0.4	160	156	
上海	福州	中国国际航空公司		CA3147	201712180825	201712180940	3119	0.3	150	141	
上海	广州	中国南方航空(集团)公司	CZ3596	201711170845	201711171115	3537	0.41	230	222	
上海	广州	中国南方航空(集团)公司	CZ3548	201712070945	201712071150	2647	0.4	230	224	
上海	广州	上海航空公司		FM5309	201710311030	201710311240	2054	0	180	174	
上海	广州	中国南方航空(集团)公司	CZ3524	201711251145	201711251405	2236	0.1	270	261	
上海	广州	上海航空公司		FM5301	201711031230	201711031435	1844	0.3	110	107	
上海	广州	上海航空公司		FM5307	201711191330	201711191525	2348	0.1	150	144	
上海	广州	中国南方航空(集团)公司	CZ3532	201712061345	201712061555	2963	0.3	210	203	
上海	广州	中国南方航空(集团)公司	CZ3538	201712241445	201712241700	1816	0.2	280	272	
上海	广州	中国国际航空公司		CA1837	201712271605	201712271805	1670	0.1	140	136	
上海	广州	上海航空公司		FM5311	201711241630	201711241835	1525	0.4	100	92	
上海	广州	中国南方航空(集团)公司	CZ3526	201712021645	201712021850	3515	0.2	160	153	
上海	广州	上海航空公司		FM5305	201712051830	201712052025	1404	0.3	130	125	
上海	广州	上海航空公司		FM5303	201711091930	201711092135	2464	0.45	220	211	
上海	广州	中国南方航空(集团)公司	CZ3504	201711291945	201711292205	2820	0.2	270	267	
上海	广州	中国南方航空(集团)公司	CZ380	201711281250	201711281500	3407	0.34	170	166	
上海	广州	中国南方航空(集团)公司	CZ3614	201712222030	201712222300	3419	0.4	190	184	
上海	广州	中国南方航空(集团)公司	CZ3610	201712252030	201712252300	2560	0	250	246	
上海	广州	中国南方航空(集团)公司	CZ3612	201712152030	201712152300	3620	0.1	260	257	
上海	贵阳	上海航空公司		FM5429	201712120805	201712121045	3362	0.1	150	145	
上海	贵阳	中国国际航空公司		CA4562	201711011205	201711011440	2411	0.3	150	146	
上海	贵阳	上海航空公司		FM5431	201712041420	201712041705	2280	0.5	180	175	
上海	贵阳	中国南方航空(集团)公司	CZ3658	201711211545	201711211825	1857	0.3	270	263	
上海	贵阳	中国国际航空公司		CA4564	201712241950	201712242235	1852	0.4	140	132	
上海	贵阳	中国南方航空(集团)公司	CZ3652	201712261130	201712261415	2930	0.4	250	242	
上海	桂林	上海航空公司		FM5321	201712220955	201712221230	2388	0.05	260	251	
上海	桂林	中国南方航空(集团)公司	CZ3252	201712091255	201712091500	2620	0.1	290	282	
上海	哈尔滨	中国南方航空(集团)公司	CZ6258	201711201130	201711201415	3441	0.34	140	130	
上海	哈尔滨	上海航空公司		FM5611	201712181530	201712181815	1639	0.2	300	292	
上海	哈尔滨	中国南方航空(集团)公司	CZ6252	201712291855	201712292140	1320	0.3	210	205	
上海	海口	中国南方航空(集团)公司	CZ3516	201711241210	201711241505	1939	0.2	100	96	
上海	海口	中国南方航空(集团)公司	CZ6766	201711302045	201711302350	2868	0.03	260	250	
上海	合肥	上海航空公司		FM5553	201712260800	201712260900	3307	0.18	140	130	
上海	呼和浩特	上海航空公司		FM5157	201711221105	201711221345	3458	0.3	160	154	
上海	呼和浩特	中国国际航空公司		CA1554	201711231925	201711232200	1777	0.1	270	266	
上海	台州	上海航空公司		FM5517	201712060830	201712060920	1633	0.3	270	266	
上海	台州	上海航空公司		FM5517	201712110830	201712110920	2584	0.2	110	103	
上海	济南	中国国际航空公司		CA1162	201712301010	201712301130	1281	0.5	100	93	
上海	济南	上海航空公司		FM5527	201711091020	201711091145	2260	0.1	120	111	
上海	济南	上海航空公司		FM5523	201712131125	201712131250	2117	0.5	300	290	
上海	济南	上海航空公司		FM5525	201711041445	201711041605	2681	0.3	290	286	
上海	济南	中国国际航空公司		CA1164	201712291455	201712291620	2551	0.03	230	226	
上海	济南	上海航空公司		FM5529	201712061600	201712061725	2849	0.5	150	141	
上海	济南	中国国际航空公司		CA1168	201712252015	201712252140	3157	0.2	270	262	
上海	佳木斯	中国南方航空(集团)公司	CZ3609	201711091240	201711091540	2836	0.3	250	247	
上海	昆明	中国南方航空(集团)公司	CZ5042	201712050750	201712051110	3030	0.25	300	291	
上海	昆明	中国南方航空(集团)公司	CZ5040	201711121140	201711121500	2032	0.2	100	96	
上海	昆明	中国国际航空公司		CA4584	201712231145	201712231455	2437	0.5	280	274	
上海	昆明	中国南方航空(集团)公司	CZ5038	201712011935	201712012300	2251	0.5	300	295	
上海	昆明	中国南方航空(集团)公司	CZ6799	201711141340	201711141650	2978	0.3	100	96	
上海	连云港	上海航空公司		FM5521	201711031405	201711031500	2458	0	210	201	
上海	临沂	上海航空公司		FM2339	201711201615	201711201715	1390	0.4	200	191	
上海	柳州	上海航空公司		FM5203	201711260750	201711261020	3277	0.5	140	133	
上海	洛阳	上海航空公司		FM5389	201712230750	201712230945	2998	0.3	150	145	
上海	牡丹江	中国南方航空(集团)公司	CZ3613	201712141240	201712141525	1550	0.4	120	110	
上海	南昌	上海航空公司		FM5565	201712191400	201712191515	2543	0.5	200	194	
上海	南昌	上海航空公司		FM5571	201712051600	201712051710	2094	0.2	100	91	
上海	南宁	上海航空公司		FM5397	201711201500	201711201800	2694	0.34	120	110	
上海	南宁	中国南方航空(集团)公司	CZ3262	201712181940	201712182220	3098	0.1	120	110	
上海	南阳	中国南方航空(集团)公司	CZ3150	201711221320	201711221540	1235	0.3	290	282	
上海	齐齐哈尔	中国南方航空(集团)公司	CZ3611	201712141240	201712141525	2183	0.2	230	227	
上海	青岛	上海航空公司		FM5595	201711260810	201711260930	3260	0.1	270	267	
上海	青岛	中国国际航空公司		CA4664	201711191005	201711191125	2923	0	240	236	
上海	青岛	上海航空公司		FM5509	201711011055	201711011225	1835	0.04	150	144	
上海	青岛	中国国际航空公司		CA4662	201711091415	201711091535	2566	0	230	226	
上海	青岛	上海航空公司		FM5543	201711261425	201711261545	1578	0	230	222	
上海	青岛	上海航空公司		FM5535	201712031520	201712031645	1622	0.4	150	147	
上海	青岛	中国国际航空公司		CA4666	201712221755	201712221915	1779	0.5	130	123	
上海	青岛	中国国际航空公司		CA1536	201712211820	201712211940	2710	0.2	130	124	
上海	青岛	上海航空公司		FM5511	201711171850	201711172010	2917	0.1	230	225	
上海	青岛	上海航空公司		FM5513	201712072005	201712072125	3029	0.48	250	242	
上海	青岛	上海航空公司		FM5549	201712182130	201712182250	2891	0.1	200	191	
上海	青岛	中国国际航空公司		CA3139	201712240830	201712240955	3168	0.1	270	264	
上海	青岛	中国南方航空(集团)公司	CZ6226	201711171840	201711171950	2916	0.1	160	152	
上海	三亚	中国南方航空(集团)公司	CZ3836	201712241750	201712242100	1893	0.2	130	121	
上海	三亚	中国南方航空(集团)公司	CZ6754	201712211240	201712211550	2721	0.5	160	151	
上海	三亚	中国南方航空(集团)公司	CZ6752	201712011305	201712011745	1967	0.3	210	207	
上海	三亚	中国南方航空(集团)公司	CZ6756	201712251905	201712252330	2699	0.2	120	113	
